rhakhis_wfo,taxonid,family,genus,specificepithet,infraspecificepithet,scientfiicname,scientfiicnameauthorship,taxonrank,taxonomicstatus,acceptednameusageid,parentnameusageid,originalnameusageid,namepublishedin,nomenclaturalstatus,taxonremarks,scientificnameid,references,rhakhis_parent,rhakhis_accepted,rhakhis_pk,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_basionym,subfamily
wfo-0000704383,2827309,Fabaceae,Glycine,glutinosa,,Glycine glutinosa,Hoffmanns.,Species,Unplaced,,3223627,,"Preiss-Verzeichn. Pflanzen., ed. 10: 78 (1841)",,Brazil (Rio de Janeiro),ipni:496734-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496734-1,,,8546,,,,,
wfo-0000748403,2902561,Fabaceae,Cracca,fontanesii,,Cracca fontanesii,Shuttlew.,Species,Unplaced,,2740844,,Coup d'Oeil Fl. Toulon et d'Hyères: 17 (1891),", nom. nud.",France,ipni:60455350-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60455350-2,,,8737,,,,,
,3287444,Fabaceae,Anthyllis,vulneraria,weldeniana,Anthyllis vulneraria subproles weldeniana,(Rchb.) Sagorski,subproles,Synonym,2642207,,2642215,Allg. Bot. Z. Syst. 14: 154 (1908),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3287444-4,,wfo-0000183398,8835,,,,,
wfo-1200022712,2774472,Fabaceae,Dolichos,obtusifolius,,Dolichos obtusifolius,G.Don,Species,Unplaced,,2774202,,Gen. Hist. 2: 358 (1832),", nom. illeg.",,ipni:493147-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493147-1,,,8837,,,,,
wfo-0001059050,2698879,Fabaceae,Caragana,spinosissima,,Caragana spinosissima,Blatt.,Species,Unplaced,,2698693,,J. Indian Bot. Soc. 9: 205 (1930),", nom. illeg.",India,ipni:483904-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:483904-1,,,9061,,,,,
wfo-4000000090,2614448,Fabaceae,Acantharia,,,Acantharia,Rojas Acosta,Genus,Unplaced,,,,Cat. Hist. Nat. Corrientes: 60 (1897),,,ipni:21554-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:21554-1,,,9076,,,,,
wfo-0001051140,2741119,Fabaceae,Cracca,stipularis,,Cracca stipularis,(Desv.) Kuntze,Species,Synonym,2683420,,2683420,Revis. Gen. Pl. 1: 175 (1891),,,ipni:67636-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:67636-2,,wfo-0001057297,9163,,,,,
wfo-1000003026,3277690,Fabaceae,Acacia,caboverdeana,,Acacia caboverdeana,"Rivas Mart., Lousã, J.C.Costa & Maria C.Duarte",Species,Unplaced,,2611079,,Int. J. Geobot. Res. 7: 20 (2017),,Cape Verde (Santiago),ipni:77215528-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77215528-1,,,9182,,,,,
wfo-0000731277,2863775,Fabaceae,Indigofera,clitorioides,,Indigofera clitorioides,G.Don,Species,Unplaced,,2863481,,Gen. Hist. 2: 206 (1832),,Sierra Leone,ipni:499149-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:499149-1,,,9206,,,,,
wfo-0000594342,2709110,Fabaceae,Centrosema,herteri,,Centrosema herteri,Harms ex Herter,Species,Unplaced,,2709075,,Revista Sudamer. Bot. 5: 31 (1937),", nom. nud.",Uruguay,ipni:51866-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:51866-2,,,9792,,,,,
wfo-1000002789,3269768,Fabaceae,Hedysarum,macrostachyum,,Hedysarum macrostachyum,Bosse,Species,Unplaced,,2840943,,Vollst. Handb. Bl.-Gärtn. 2: 560 (1829),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3269768-4,,,10022,,,,,
wfo-0000538762,2641971,Fabaceae,Anthyllis,fuersteinii,,Anthyllis fuersteinii,Murr,Species,Unplaced,,2641894,,Neue Übers. Bl.-Pfl. Vorarlberg: 176 (1923),,Austria,ipni:474687-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:474687-1,,,10122,,,,,
wfo-0000626739,2744522,Fabaceae,Crotalaria,scandens,,Crotalaria scandens,Lour.,Species,Unplaced,,2743186,,Fl. Cochinch.: 435 (1790),,Vietnam,ipni:488826-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:488826-1,,,10174,,,,,
wfo-0000699722,2822559,Fabaceae,Geoffroea,sieberi,,Geoffroea sieberi,Benth.,Species,Unplaced,,2822544,,"J. Proc. Linn. Soc., Bot. 4(Suppl.): 124 (1860)",,http://www.tropicos.org/Image/100222323,ipni:496500-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496500-1,,,10623,,,,,
wfo-0000679544,2800933,Fabaceae,Erythrina,mediterranea,,Erythrina mediterranea,Vell.,Species,Unplaced,,2800760,,"Fl. Flumin. 7: 305, t. 103 (1829)",,Brazil (São Paulo),ipni:494497-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:494497-1,,,10666,,,,,
wfo-0001443489,3226697,Fabaceae,Acacia,quiterajoensis,,Acacia quiterajoensis,Timberlake & Lötter,Species,Unplaced,,2611079,,Trees Shrubs Mozambique: 1041 (2018),,Mozambique,ipni:77186337-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186337-1,,,10727,,,,,
wfo-0000578424,2689730,Fabaceae,Caesalpinia,acuminata,,Caesalpinia acuminata,Glaz.,Species,Unplaced,,2689726,,Mém. Soc. Bot. France 3: 157 (1906),", opus utique oppr.",https://plants.jstor.org/stable/viewer/10.5555/al.ap.specimen.p02736700,ipni:482612-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482612-1,,,10872,,,,,
wfo-0000693763,2816249,Fabaceae,Galega,esculenta,,Galega esculenta,Rottler ex Spreng.,Species,Unplaced,,2816216,,"Bot. Gart. Halle, Nachtr. 1: 23 (1801)",,http://plants.jstor.org/specimen/linn-hs1214-6?history=true,ipni:495645-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:495645-1,,,10962,,,,,
wfo-0000636526,2754823,Fabaceae,Cytisus,peregrinus,,Cytisus peregrinus,Hoffmanns.,Species,Unplaced,,2754521,,"Verz. Pfl.-Kult., Nachtr. 2: 101 (1826)",,,ipni:489887-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489887-1,,,11006,,,,,
wfo-0000647671,2768405,Fabaceae,Dillwynia,hugelii,,Dillwynia hugelii,Jacques,Species,Unplaced,,2768353,,"Ann. Fl. Pomone, sér. 2, 2: 348 (1844)",,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2768405-4,,,11114,,,,,
wfo-0001057025,2774263,Fabaceae,Dolichos,brunellii,,Dolichos brunellii,Zuccagni,Species,Unplaced,,2774202,,Cent. Observ. Pl. 1: 39 (1806),,,ipni:492944-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:492944-1,,,11658,,,,,
wfo-0000554499,2662826,Fabaceae,Astragalus,sibiricus,,Astragalus sibiricus,Scop.,Species,Unplaced,,2657136,,Delic. Fl. Faun. Insubr. 2: 104 (1787),,Siberia,ipni:479813-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:479813-1,,,11677,,,,,
wfo-0000642063,2761963,Fabaceae,Desmanthus,palustris,,Desmanthus palustris,G.Bertol.,Species,Unplaced,,2761905,,Mem. Reale Accad. Sci. Ist. Bologna 3: 266 (1851),,,ipni:491510-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:491510-1,,,11679,,,,,
wfo-0001445992,3227737,Fabaceae,Grona,barbata,dimorpha,Grona barbata var. dimorpha,(Welw. ex Baker) H.Ohashi & K.Ohashi,Variety,Synonym,2762152,,2762270,J. Jap. Bot. 93: 109 (2018),,,ipni:77187397-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77187397-1,,wfo-1200000621,11770,,,,,
wfo-0000696400,2819136,Fabaceae,Genista,cordifolia,,Genista cordifolia,Porta,Species,Unplaced,,2818992,,"Atti Accad. Rovereto, ser. 3, 11(2): 2 (1905)",,Italy,ipni:495968-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:495968-1,,,11805,,,,,
wfo-0000522198,2624329,Fabaceae,Aeschynomene,pilosa,,Aeschynomene pilosa,Poir.,Species,Unplaced,,2624018,,"J.B.A.M.de Lamarck, Encycl. 4: 450 (1798)",,https://plants.jstor.org/stable/viewer/10.5555/al.ap.specimen.linn-hs1208-11,ipni:472888-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:472888-1,,,11896,,,,,
wfo-0000552193,2656079,Fabaceae,Aspalathus,volvularis,,Aspalathus volvularis,Noronha,Species,Unplaced,,2655447,,Verh. Batav. Genootsch. Kunsten 5(4): 7 (1790),", nom. nud.",,ipni:475880-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475880-1,,,11936,,,,,
wfo-0000611101,2727131,Fabaceae,Cleobula,pinnata,,Cleobula pinnata,Vell.,Species,Unplaced,,2727130,,Fl. Flumin.: 187 (1829),,Brazil (Rio de Janeiro),ipni:435559-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:435559-1,,,12364,,,,,
wfo-0000553002,2657231,Fabaceae,Astragalus,aesicarius,,Astragalus aesicarius,Pall.,Species,Unplaced,,2657136,,Reise Russ. Reich. 3: 751 (1776),,Siberia,ipni:475974-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475974-1,,,12366,,,,,
wfo-0000547249,2650771,Fabaceae,Argyrolobium,filicaule,,Argyrolobium filicaule,Hochst. ex Engl.,Species,Unplaced,,2650716,,Abh. Königl. Akad. Wiss. Berlin 1891(2): 249 (1892),,Ethiopia,ipni:475168-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475168-1,,,12455,,,,,
wfo-0000170448,2768858,Fabaceae,Dioclea,ornithoryncha,,Dioclea ornithoryncha,Rusby,Species,Unplaced,,2768805,,Phytologia 1: 56 (1934),,Bolivia,ipni:80502-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:80502-2,,,12463,,,,,
wfo-1200022713,2774503,Fabaceae,Dolichos,prostratus,,Dolichos prostratus,Steud.,Species,Unplaced,,2774202,,"Nomencl. Bot., ed. 2, 1: 523 (1840)",", not validly publ.",S. Africa,ipni:493178-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493178-1,,,12584,,,,,
wfo-0000696329,2819005,Fabaceae,Genista,aegyptiaca,,Genista aegyptiaca,Spreng.,Species,Unplaced,,2818992,,Novi Provent.: 20 (1818),,Egypt,ipni:495860-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:495860-1,,,12800,,,,,
wfo-0000716924,2841724,Fabaceae,Hedysarum,stenophyllum,,Hedysarum stenophyllum,Rech.f. & Esfand.,Species,Unplaced,,2840943,,Bot. Jahrb. Syst. 75: 337 (1951),,N. Iran,ipni:498125-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498125-1,,,12939,,,,,
wfo-0000699725,2822566,Fabaceae,Geoffroea,tomentosa,,Geoffroea tomentosa,Poir.,Species,Unplaced,,2822544,,"J.B.A.M.de Lamarck, Encycl. 8: 182 (1808)",,Senegal,ipni:496507-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496507-1,,,13183,,,,,
,3287666,Fabaceae,Anthyllis,vulneraria,albana,Anthyllis vulneraria subproles albana,(Wettst.) Sagorski,subproles,Synonym,2642177,,2641900,Allg. Bot. Z. Syst. 14: 172 (1908),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3287666-4,,wfo-0000214088,13189,,,,,
wfo-0000626528,2743282,Fabaceae,Crotalaria,aspalathoides,,Crotalaria aspalathoides,Lam.,Species,Unplaced,,2743186,,Encycl. 2: 202 (1786),,Cape Prov.,ipni:487825-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:487825-1,,,13236,,,,,
wfo-1200022188,2658722,Fabaceae,Astragalus,cyaneus,,Astragalus cyaneus,Rouy,Species,Unplaced,,2657136,,Ill. Pl. Eur.: t. 236 (1898),", nom. illeg.",,ipni:477006-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477006-1,,,13254,,,,,
wfo-0000653349,2774488,Fabaceae,Dolichos,pavonii,,Dolichos pavonii,G.Don,Species,Unplaced,,2774202,,Gen. Hist. 2: 358 (1832),,Peru,ipni:493162-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493162-1,,,13404,,,,,
wfo-0001053492,2774564,Fabaceae,Dolichos,setifolius,,Dolichos setifolius,Bojer ex Steud.,Species,Unplaced,,2774202,,"Nomencl. Bot., ed. 2, 1: 524 (1840)",,Mauritius,ipni:493236-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493236-1,,,13521,,,,,
wfo-0000538740,2641928,Fabaceae,Anthyllis,biflora,,Anthyllis biflora,Banks & Sol.,Species,Unplaced,,2641894,,"A.Russell, Nat. Hist. Aleppo, ed. 2. 2: 259 (1794)",,Syria,ipni:474651-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:474651-1,,,13604,,,,,
wfo-0000553698,2659859,Fabaceae,Astragalus,hiroshimanus,,Astragalus hiroshimanus,Makino,Species,Unplaced,,2657136,,"Y.Iinuma, Somoku-Dzusetsu, ed. 3. 3: 982 (1912)",,Japan,ipni:477813-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477813-1,,,13651,,,,,
wfo-0001054726,2780656,Fabaceae,Ecastaphyllum,violaceum,,Ecastaphyllum violaceum,(Aubl.) Benth.,Species,Synonym,2619949,,2619949,Comm. Legum. Gen.: 29 (1837),,,ipni:493668-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493668-1,,wfo-0001056857,13974,,,,,
wfo-0000653402,2774622,Fabaceae,Dolichos,ufiomiensis,,Dolichos ufiomiensis,Heering,Species,Unplaced,,2774202,,Mitth. Geogr. Ges. Hamburg 29: 211 (1915),,Tanzania,ipni:986996-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:986996-1,,,13999,,,,,
,2642156,Fabaceae,Anthyllis,vulneraria,linnaei,Anthyllis vulneraria subproles linnaei,Sagorski,subproles,Synonym,3241418,,,Allg. Bot. Z. Syst. 14: 152 (1908),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2642156-4,,wfo-0001316342,14091,,,,,
wfo-0000716829,2841419,Fabaceae,Hedysarum,lineare,,Hedysarum lineare,Lour.,Species,Unplaced,,2840943,,Fl. Cochinch.: 452 (1790),,Vietnam,ipni:497857-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:497857-1,,,14208,,,,,
wfo-0000653260,2774234,Fabaceae,Dolichos,arvensis,,Dolichos arvensis,Vell.,Species,Unplaced,,2774202,,"Fl. Flumin. 7: 322, t. 161 (1829)",,Brazil,ipni:492919-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:492919-1,,,14378,,,,,
wfo-0000653268,2774257,Fabaceae,Dolichos,brachypterus,,Dolichos brachypterus,Harms,Species,Unplaced,,2774202,,Repert. Spec. Nov. Regni Veg. 14: 159 (1915),,KwaZulu-Natal,ipni:492938-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:492938-1,,,14414,,,,,
wfo-0000731350,2864060,Fabaceae,Indigofera,grandifoliola,,Indigofera grandifoliola,Carrière,Species,Unplaced,,2863481,,"Rev. Hort. (Paris), sér. 4, 8: 649 (1859)",,,ipni:499412-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:499412-1,,,14491,,,,,
wfo-1000029557,3289124,Fabaceae,Brongniartia,variabilis,,Brongniartia variabilis,"Dorado, Cruz Durán & Bustam.",Species,Unplaced,,2683483,,Phytotaxa 544: 6 (2022),", two institutions listed for holotype.",Mexico (Guerrero)),ipni:77297432-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77297432-1,,,14536,,,,,
wfo-0000553445,2658955,Fabaceae,Astragalus,dissitiflorus,,Astragalus dissitiflorus,Bunge,Species,Unplaced,,2657136,,Pl. Abich.: 7 (1858),", not validly publ.",Caucasus,ipni:477169-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477169-1,,,14599,,,,,
wfo-0000539762,2643133,Fabaceae,Aotus,coccinea,,Aotus coccinea,Dum.Cours.,Species,Unplaced,,2643131,,"Bot. Cult., ed. 2, 7: 304 (1814)",,SW. Western Australia,ipni:129603-3,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:129603-3,,,14838,,,,,
wfo-1000038914,2671889,Fabaceae,Bauhinia,odoratissima,,Bauhinia odoratissima,Newman ex G.Don,Species,Unplaced,,2671275,,Gen. Hist. 2: 461 (1832),,Brazil (Maranhão),ipni:481531-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481531-1,,,15077,,,,,
wfo-1200022484,2703572,Fabaceae,Cassia,montana,,Cassia montana,Vell.,Species,Unplaced,,2702576,,Fl. Flumin.: 169 (1829),", nom. illeg.",Brazil,ipni:484873-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:484873-1,,,15250,,,,,
wfo-0001443626,2912657,Fabaceae,Brownea,stipuloidea,,Brownea stipuloidea,Miers,Species,Unplaced,,2683839,,Proc. Roy. Hort. Soc. London 4: 185 (1864),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2912657-4,,,15288,,,,,
wfo-0000614751,2730937,Fabaceae,Collaea,guianensis,,Collaea guianensis,Klotzsch,Species,Unplaced,,2730922,,"M.R.Schomburgk, Reis. Br.-Guiana 3: 1203 (1849)",", nom. nud.",Guyana,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2730937-4,,,15291,,,,,
wfo-0000653319,2774380,Fabaceae,Dolichos,heterophyllus,,Dolichos heterophyllus,Hornem.,Species,Unplaced,,2774202,,"Hort. Bot. Hafn., Suppl.: 80 (1819)",,Canary Is.,ipni:493062-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493062-1,,,15365,,,,,
wfo-0000615129,2731328,Fabaceae,Colobotus,ochreatus,,Colobotus ochreatus,E.Mey.,Species,Unplaced,,2731327,,Comm. Pl. Afr. Austr.: 156 (1836),,SW. Cape Prov.,ipni:486760-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:486760-1,,,15405,,,,,
wfo-0000637053,2755686,Fabaceae,Dalbergia,latisiliqua,,Dalbergia latisiliqua,Desf.,Species,Unplaced,,2755401,,Tabl. École Bot.: 198 (1804),,,ipni:490296-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:490296-1,,,15674,,,,,
wfo-0001398738,2903919,Fabaceae,Indigofera,virgata,parvifolia,Indigofera virgata var. parvifolia,DC.,Variety,Unplaced,,2864924,,Prodr. 2: 224 (1825),,China,ipni:60456168-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60456168-2,,,15723,,,,,
wfo-0000693695,2816137,Fabaceae,Galactia,whitehornii,,Galactia whitehornii,S.Moore,Species,Unplaced,,2815806,,"Trans. Linn. Soc. London, Bot. 4: 344 (1895)",,http://plants.jstor.org/specimen/bm000931423?history=true,ipni:106745-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:106745-2,,,15768,,,,,
wfo-1200029826,3302404,Fabaceae,Chamaecrista,transversa,pubescens,Chamaecrista transversa var. pubescens,Afr.Fern.,Variety,Unplaced,,3303037,,Reg. Bot.: 46 (2005),", with 2 syntypes cited.",,ipni:77318313-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77318313-1,,,16369,,,,,
wfo-0000696561,2819448,Fabaceae,Genista,oweniana,,Genista × oweniana,Mast.,Species,Unplaced,,2818992,,"Gard. Chron., ser. 3, 5: 342 (1889)",,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2819448-4,,,16400,,,,,
wfo-1200109427,3316689,Fabaceae,Acacia,nutans,,Acacia nutans,Gerst.,Species,Unplaced,,2611079,,Gartenbeobachter 3: 139 (1839),,Senegal,ipni:77349670-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77349670-1,,,16456,,,,,
wfo-0000653403,2774626,Fabaceae,Dolichos,undulatus,,Dolichos undulatus,Moc. & Sessé ex G.Don,Species,Unplaced,,2774202,,Gen. Hist. 2: 357 (1832),,Mexico,ipni:493297-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:493297-1,,,16514,,,,,
wfo-1200021916,2606810,Fabaceae,Crotalaria,simplex,,Crotalaria simplex,Shecut,Species,Unplaced,,2743186,,Fl. Carol.: 468 (1806),,China,ipni:60448693-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60448693-2,,,16772,,,,,
wfo-0000543040,2646572,Fabaceae,Aragallus,rigens,,Aragallus rigens,Greene,Species,Unplaced,,2646505,,Proc. Biol. Soc. Washington 18: 14 (1905),,http://plants.jstor.org/specimen/us00001558,ipni:17460-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17460-2,,,16819,,,,,
wfo-0000704345,2827223,Fabaceae,Glycine,americana,,Glycine americana,Sessé & Moc.,Species,Unplaced,,3223627,,"Naturaleza (Mexico City), ser. 2, 1(App.): 124 (1890)",,Mexico,ipni:111029-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:111029-2,,,16853,,,,,
wfo-0000203293,2611945,Fabaceae,Acacia,dependens,,Acacia dependens,Denham,Species,Unplaced,,2611079,,"Cat. Horti Camald., ed. 2: 17 (1832)",,,ipni:63161-3,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:63161-3,,,16909,,,,,
wfo-1200022416,2689961,Fabaceae,Caesalpinia,microphylla,,Caesalpinia microphylla,Ruiz & Pav.,Species,Unplaced,,2689726,,Anales Inst. Bot. Cavanilles 14: 735 (1956),", nom. illeg.",Peru,ipni:482805-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482805-1,,,16996,,,,,
wfo-0000512758,2613078,Fabaceae,Acacia,multifoliolata,,Acacia multifoliolata,Bertol.,Species,Unplaced,,2611079,,Misc. Bot. 16: 26 (1856),,Dominican Rep.,ipni:470943-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470943-1,,,17102,,,,,
wfo-1000050045,3287584,Fabaceae,Clitoria,lanceolata,,Clitoria lanceolata,Philippar,Species,Unplaced,,2727924,,Voy. Agron. Angleterre: 109 (1830),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3287584-4,,,17158,,,,,
wfo-1200022494,2703836,Fabaceae,Cassia,pulchra,,Cassia pulchra,Rodschied,Species,Unplaced,,2702576,,Med. Bem. Kol. Rio Essequebo: 42 (1794 publ. 1796),,French Guiana,ipni:485097-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:485097-1,,,17185,,,,,
,2642169,Fabaceae,Anthyllis,vulneraria,pallidiflora,Anthyllis vulneraria subproles pallidiflora,(Rouy) Jord. ex Sagorski,subproles,Synonym,3232918,,3271906,Allg. Bot. Z. Syst. 14: 57 (1908),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2642169-4,,wfo-0001444370,17189,,,,,
wfo-0000626531,2743292,Fabaceae,Crotalaria,auriculata,,Crotalaria auriculata,Noronha,Species,Unplaced,,2743186,,Verh. Batav. Genootsch. Kunsten 5(4): 11 (1790),", nom. nud.",,ipni:487836-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:487836-1,,,17378,,,,,
wfo-0000677648,2799004,Fabaceae,Ervum,mediterraneum,,Ervum mediterraneum,Vell.,Species,Unplaced,,2798922,,"Fl. Flumin. 7: 315, t. 138 (1829)",,Brazil,ipni:494276-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:494276-1,,,17387,,,,,
wfo-0000553497,2659150,Fabaceae,Astragalus,enoplus,,Astragalus enoplus,Trautv.,Species,Unplaced,,2657136,,Trudy Imp. S.-Peterburgsk. Bot. Sada 4: 364 (1876),,Caucasus,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2659150-4,,,17455,,,,,
wfo-0000584094,2696576,Fabaceae,Cantharospermum,calycinum,,Cantharospermum calycinum,Miq.,Species,Unplaced,,2696571,,"Nieuwe Verh. Eerste Kl. Kon. Ned. Inst. Wetensch. Amsterdam, ser. 3, 3: 8 (1850)",,Borneo,ipni:483752-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:483752-1,,,17518,,,,,
wfo-0000512491,2611592,Fabaceae,Acacia,capensis,,Acacia capensis,Colla,Species,Unplaced,,2611079,,Mem. Reale Accad. Sci. Torino 35: 75 (1831),,S. Africa,ipni:469937-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:469937-1,,,17537,,,,,
wfo-1200022701,2774267,Fabaceae,Dolichos,candicans,,Dolichos candicans,Wall. ex Baker,Species,Unplaced,,2774202,,"J.D.Hooker, Fl. Brit. India 2: 226 (1879)",,Myanmar,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2774267-4,,,17549,,,,,
wfo-0000552188,2656052,Fabaceae,Aspalathus,trigona,,Aspalathus trigona,Thunb.,Species,Unplaced,,2655447,,Prodr. Pl. Cap.: 128 (1800),,S. Africa,ipni:475856-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475856-1,,,17958,,,,,
wfo-0000704636,2827744,Fabaceae,Glycyrrhiza,hybrida,,Glycyrrhiza hybrida,Gueldenst.,Species,Unplaced,,2827696,,Reis. Russland 1: 195 (1787),,Russia,ipni:496949-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:496949-1,,,18012,,,,,
wfo-0000522185,2624282,Fabaceae,Aeschynomene,multiflora,,Aeschynomene multiflora,Roxb. ex Steud.,Species,Unplaced,,2624018,,"Nomencl. Bot., ed. 2, 1: 31 (1840)",", not validly publ.",India,ipni:472846-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:472846-1,,,18124,,,,,
wfo-0000578459,2689870,Fabaceae,Caesalpinia,fischeri,,Caesalpinia fischeri,Regel & Körn.,Species,Unplaced,,2689726,,Gartenflora 7: 251 (1858),,India?,ipni:482721-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482721-1,,,18152,,,,,
wfo-0000531367,2634198,Fabaceae,Amorpha,lutea,,Amorpha lutea,Raf.,Species,Unplaced,,2634116,,Fl. Ludov.: 105 (1817),,,ipni:473819-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473819-1,,,18226,,,,,
wfo-1200022520,2728089,Fabaceae,Clitoria,racemosa,,Clitoria racemosa,Sessé & Moc.,Species,Unplaced,,2727924,,"Naturaleza (Mexico City), ser. 2, 1(App.): 124 (1890)",", nom. illeg.",Mexico,ipni:61299-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:61299-2,,,18266,,,,,
